pl_hostname|pl_letter|pl_orbper|pl_tranmid|pl_trandur|st_teff|st_rad|st_mass|st_j|ra|dec|pl_rade|pl_radeerr1|pl_radeerr2|pl_ratdor|pl_rvamp|pl_masse|pl_masseerr1|pl_masseerr2|pl_ratror|pl_imppar|st_dist|st_disterr1|st_disterr2|pl_tranflag
Kepler-224|b|3.13292400|2454968.675440|0.0847000|5018.00|0.68|0.74|14.212|290.934287|47.357601|1.390|0.090|-0.090|||||||0.3200||||1
Kepler-224|c|5.92500300|2455002.715080|0.1185000|5018.00|0.68|0.74|14.212|290.934287|47.357601|3.120|0.260|-0.260|||||||0.8500||||1
Kepler-224|e|18.64357700|2454974.624630|0.0769000|5018.00|0.68|0.74|14.212|290.934287|47.357601|1.970|0.150|-0.150|||||||0.6200||||1
Kepler-225|b|6.73897500|2454968.276580|0.1257000|3682.00|0.48||14.032|292.193984|47.457096|1.200|0.070|-0.070|||||||0.4500||||1
WASP-55|b|4.46563300|2455737.939600|0.1470000|5960.00|1.06|1.01|10.775|203.758114|-17.503464|14.572|0.560|-0.336|||181.15500|12.71300|-12.71300|||330.00|50.00|-50.00|1
WASP-59|b|7.91958500|2455830.955590|0.1020000|4650.00|0.61|0.72|10.440|349.623126|24.889290|8.687|0.762|-0.762|24.390000||274.27600|14.30200|-14.30200||0.2900|125.00|25.00|-25.00|1
WASP-62|b|4.41195300|2455855.391950|0.1588000|6280.00|1.28|1.25|9.272|87.139961|-63.988434|15.581|0.673|-0.673|||181.15500|12.71300|-12.71300|||160.00|30.00|-30.00|1
WASP-66|b|4.08605200|2455929.096150|0.1876000|6580.00|1.75|1.30|10.719|158.224966|-34.989845|15.581|1.009|-1.009|||737.33500|41.31600|-41.31600|||380.00|100.00|-100.00|1
WASP-7|b|4.95465800|2453985.014900|0.1573000|6400.00|1.43|1.28|8.648|311.042609|-39.225273|14.908|1.042|-1.042|||305.10400|41.31600|-41.31600|||140.00|15.00|-15.00|1
WASP-73|b|4.08722000|2456128.706300|0.2330000|6036.00|2.07|1.34|9.352|319.949610|-58.148876|13.002|1.345|-0.897|5.730000|196.300|597.50000|22.25000|-19.07000|0.05700|0.2600||||1
WASP-79|b|3.66238660|2455545.235300|0.1661000|6600.00|1.53|1.38|9.299|66.370903|-30.600445|23.430|1.570|-1.570|||286.03000|25.43000|-25.43000||0.7060|240.00|50.00|-50.00|1
WASP-82|b|2.70578500|2456931.844400|0.2080000|6480.00|2.22|1.64|9.046|72.660671|1.893921|19.170|1.010|-0.780||131.000|397.27000|15.89000|-15.89000||0.3000||||1
WASP-94 A|b|3.95019070|2456416.401380|0.1870000|6153.00|1.62|1.45|9.159|313.783098|-34.135555|19.280|0.670|-0.560||45.400|143.65300|11.12400|-10.17000||0.1700|180.00|20.00|-20.00|1
WASP-97|b|2.07276000|2456438.186830|0.1076000|5640.00|1.06|1.12|9.407|24.604338|-55.772083|12.670|0.670|-0.670||194.500|419.52000|15.89000|-15.89000||0.2300||||1
WTS-2|b|1.01870680|2454317.813330||5000.00|0.75|0.82|13.928|293.732796|36.815491|15.278|0.684|-0.684||256.000|355.96960|50.85280|-50.85280|0.18630|0.5840|1000.00|||1
XO-4|b|4.12508280|2454485.933230||5700.00|1.55|1.32|9.667|110.388223|58.268108|14.910|0.560|-0.560|7.680000|168.600|565.71000|25.43000|-25.43000|0.08810||293.00|19.00|-19.00|1
Kepler-237|c|8.10363600|2455009.948050|0.1313000|4861.00|0.72|0.70|13.749|283.221387|40.421834|2.080|1.100|-1.100|||||||0.1400||||1
Kepler-238|b|2.09087600|2454967.164700|0.1330000|5751.00|1.43|1.06|13.894|287.897113|40.637815|1.730|0.400|-0.400|||||||0.7800||||1
Kepler-238|c|6.15555700|2454967.823220|0.2015000|5751.00|1.43|1.06|13.894|287.897113|40.637815|2.390|0.450|-0.450|||||||0.0600||||1
Kepler-238|d|13.23354900|2454973.321790|0.2767000|5751.00|1.43|1.06|13.894|287.897113|40.637815|3.070|0.570|-0.570|||||||0.4300||||1
Kepler-238|e|23.65400000|||5751.00|1.43|1.06|13.894|287.897113|40.637815|5.600|2.370|-0.460|||169.70000|71.70000|-69.10000||||||1
Kepler-238|f|50.44700000|||5751.00|1.43|1.06|13.894|287.897113|40.637815|2.000|0.850|-0.170|||13.50000|2.90000|-2.50000||||||1
Kepler-239|b|11.76305100|2455013.936140|0.1208000|4914.00|0.76|0.74|13.703|294.202137|40.663406|2.330|0.150|-0.150|||||||0.1700||||1
Kepler-239|c|56.22809800|2454965.288140|0.1542000|4914.00|0.76|0.74|13.703|294.202137|40.663406|2.510|0.420|-0.420|||||||0.8600||||1
Kepler-240|b|4.14449500|2454968.926580|0.0987000|4985.00|0.74||14.113|291.158774|40.750263|1.370|0.560|-0.560|||||||0.2400||||1
Kepler-240|c|7.95352800|2455007.661550|0.1082000|4985.00|0.74||14.113|291.158774|40.750263|2.200|0.890|-0.890|||||||0.3600||||1
Kepler-241|b|12.71809200|2455008.354180|0.1299000|4699.00|0.67||13.608|292.913118|41.060921|2.330|1.030|-1.030|||||||0.5400||||1
Kepler-241|c|36.06597800|2455031.581850|0.1780000|4699.00|0.67||13.608|292.913118|41.060921|2.570|1.110|-1.110|||||||0.0700||||1
Kepler-242|b|8.20395000|2455002.691170|0.1142000|5020.00|0.85||13.821|286.565695|41.808403|2.610|1.600|-1.600|||||||0.0600||||1
Kepler-243|b|5.71544200|2455007.878320|0.1035000|5228.00|0.84|0.89|13.622|285.110470|42.033958|2.450|1.160|-1.160|||||||0.1700||||1
Kepler-243|c|20.02621800|2454979.907670|0.0550000|5228.00|0.84|0.89|13.622|285.110470|42.033958|1.990|0.970|-0.970|||||||0.7700||||1
HAT-P-2|b|5.63347290|2454387.493750|0.1787000|6290.00|1.64|1.36|7.796|245.151489|41.048084|12.969|0.818|-0.695|8.990000|983.900|2888.95000|76.28000|-76.28000|0.07227|0.3950|135.32|14.40|-18.29|1
HAT-P-3|b|2.89973600|2454856.701180|0.0865000|5185.00|0.80|0.92|9.936|206.094121|48.028667|9.270|0.616|-0.616|10.390000|89.100|187.83000|5.72100|-5.72100|0.10630|0.5300|138.00|10.00|-10.00|1
HAT-P-5|b|2.78849100|2454241.776630|0.1217000|5960.00|1.14|1.16|10.844|274.405476|36.621410|14.120|0.560|-0.560|7.500000|138.000|336.89000|34.96000|-34.96000|0.11060|0.4250|342.00|30.00|-30.00|1
HAT-P-6|b|3.85298500|2454035.675750|0.1461000|6570.00|1.46|1.29|9.558|354.774222|42.465973|14.908|0.684|-0.684|7.690000|115.500|335.93200|37.82000|-37.82000|0.09338|0.6020|261.00|20.00|-20.00|1
HAT-P-8|b|3.07637760|2454437.675820|0.1587000|6200.00|1.58|1.28|9.214|343.041067|35.447109|16.810|0.900|-0.670|6.350000|153.100|483.08000|57.21000|-50.85000|0.09530|0.3200|230.00|15.00|-15.00|1
HAT-P-9|b|3.92289000|2454417.907700|0.1430000|6350.00|1.32|1.28|11.274|110.168529|37.140652|15.690|0.670|-0.670|8.600000|84.700|247.90000|28.60000|-28.60000|0.10830|0.5200|480.00|60.00|-60.00|1
HAT-P-12|b|3.21305980|2454419.195560|0.0974000|4650.00|0.70|0.73|10.794|209.389489|43.493534|10.749|0.325|-0.235|11.770000|35.800|67.05900|3.81400|-3.81400|0.14060|0.2110|142.50|4.20|-3.30|1
HAT-P-13|b|2.91625000|2454779.929760||5653.00|1.56|1.22|9.328|129.882536|47.352051|14.258|0.729|-0.729|5.892800|106.040|270.46200|12.07700|-12.07700|0.08389|0.6790|214.00|12.00|-12.00|1
HAT-P-14|b|4.62766900|2454875.289380|0.0912000|6600.00|1.47|1.39|9.094|260.116169|38.242165|12.890|0.583|-0.583|8.870000|219.000|709.36700|18.75100|-18.75100|0.08050|0.8910|205.00|11.00|-11.00|1
HAT-P-15|b|10.86350200|2454638.560190|0.2285000|5568.00|1.08|1.01|10.194|66.248026|39.460636|12.016|0.482|-0.482|19.160000|180.600|618.47100|20.97600|-20.97600|0.10190|0.3420|190.00|8.00|-8.00|1
HAT-P-16|b|2.77596000|2455027.592930|0.1276000|6158.00|1.24|1.22|9.850|9.573181|42.463078|14.448|0.740|-0.740|7.170000|531.100|1332.60500|29.87500|-29.87500|0.10710|0.4390|235.00|10.00|-10.00|1
HAT-P-17|b|10.33852300|2454801.169430|0.1690000|5246.00|0.84|0.86|9.017|324.536396|30.488716|11.321|0.325|-0.325|22.630000|58.800|169.71000|5.72000|-5.72000|0.12380|0.3110|90.00|3.00|-3.00|1
HAT-P-18|b|5.50802300|2454715.021740|0.1131000|4803.00|0.75|0.77|10.822|256.346473|33.012512|11.153|0.583|-0.583|16.040000|27.100|62.61000|4.13200|-4.13200|0.13650|0.3240|166.00|9.00|-9.00|1
BD+48 738|b|392.60000000|||4414.00|11.00|0.74|6.704|40.710224|49.586960|||||31.900|||||||||0
BD+49 828|b|2590.00000000|||4943.00|7.60|1.52|7.246|45.640529|49.730011|||||18.800|||||||||0
CFBDSIR J145829+101343|b|10037.50000000|||580.50||0.02||224.620833|10.228611||||||3337.10000|1430.20000|-1430.20000|||23.10|2.40|-2.40|0
CHXR 73|b||||||0.35|12.674|166.619893|-77.625877||||||3994.48600|2662.99100|-1664.36900||||||0
CoRoT-1|b|1.50895570|2454159.453200||5950.00|1.11|0.95|12.462|102.079885|-3.102147|16.700|0.900|-0.900|4.920000|188.000|327.35000|38.14000|-38.14000|0.13880|||||1
CoRoT-2|b|1.74299350|2454237.535560|0.0944600|5625.00|0.91|0.96|10.783|291.777056|1.383714|16.432|0.471|-0.493||603.000|1102.82000|69.92000|-69.92000||0.2210|200.00|||1
CoRoT-4|b|9.20205000|2454141.364160||6190.00|1.17|1.16|12.619|102.194663|-0.672774|13.340|0.670|-0.560|17.360000|63.000|228.83000|25.43000|-25.43000|0.10470|||||1
CoRoT-5|b|4.03789620|2454400.198850||6100.00|1.19|1.00|12.871|101.277254|0.815239|15.558|0.516|-0.527||59.100|148.42000|14.93700|-7.62800||0.7550||||1
CoRoT-6|b|8.88659300|2454595.614400|0.1700000|6090.00|1.02|1.05|12.518|281.072525|6.663194|13.068|0.392|-0.392|17.940000|280.000|940.74000|108.06000|-108.06000|0.11690|0.2910||||1
CoRoT-7|b|0.85359159|2454398.077560|0.0441000|5259.00|0.82|0.91|10.301|100.956125|-1.063033|1.585|0.064|-0.064|4.484000|3.940|5.74000|0.86000|-0.86000|0.01784|0.7130|153.70|4.50|-4.50|1
CoRoT-8|b|6.21229000|2454238.974300|0.1142000|5080.00|0.77|0.88|12.154|291.588518|1.426452|6.390|0.220|-0.220|17.600000|26.000|69.92000|9.53000|-9.53000|0.07500|0.4900|380.00|30.00|-30.00|1
CoRoT-9|b|95.27380000|2454603.344700|0.3367000|5625.00|0.94|0.99|12.175|280.786712|6.204172|11.770|0.450|-0.450|93.000000|38.000|266.97000|22.25000|-22.25000|0.11500|0.0100|460.00|||1
CoRoT-10|b|13.24060000|2454273.343600|0.1242000|5075.00|0.79|0.89|12.527|291.063708|0.746143|10.870|0.780|-0.780|31.330000|301.000|874.00000|50.85000|-50.85000|0.12690|0.8500|345.00|70.00|-70.00|1
CoRoT-12|b|2.82804200|2454398.627070|0.1072600|5675.00|1.12|1.08|14.024|100.765677|-1.296439|16.140|1.460|-1.460||125.500|291.43800|22.24700|-20.65800||0.5730|1150.00|85.00|-85.00|1
HD 131496|b|883.00000000||||||6.032|223.345947|18.235401|||||35.000||||||121.36|12.90|-16.38|0
HD 132406|b|974.00000000||||||7.250|224.227707|53.382168|||||||||||70.97|3.68|-4.10|0
HD 132563|b|1544.00000000||||||8.003|224.589661|44.043148|||||||||||98.52|16.28|-24.33|0
HD 131664|b|1951.00000000|||5886.00|1.16|1.10|6.973|225.025314|-73.535339|||||||||||57.21|2.80|-3.11|0
HD 134987|b|258.19000000||||||5.268|228.369446|-25.309347|||||||||||25.65|0.63|-0.66|0
HD 136418|b|464.30000000|||5071.00|3.40|1.33||229.775757|41.733208|||||||||||106.38|7.57|-8.82|0
HD 137388 A|b|330.00000000|||5240.00|0.82|0.86|7.230|233.916367|-80.204590|||||||||||38.45|2.59|-2.99|0
HD 141937|b|653.22000000||||||6.127|238.073120|-18.436066|||||||||||33.46|1.17|-1.25|0
HD 142245|b|1299.00000000||||||5.689|238.234497|15.430708|||||24.800||||||106.38|9.67|-11.82|0
HD 143361|b|1057.00000000||||||7.905|240.459778|-44.434536|||||||||||59.35|4.19|-4.88|0
HD 145457|b|176.30000000|||4757.00|9.90|1.90|5.000|242.516312|26.742750|||||||||||126.10|10.63|-12.78|0
HD 142022 A|b|1928.00000000||||||6.384|242.562592|-84.231613|||||||||||35.87|0.85|-0.90|0
HD 145377|b|103.95000000|||6046.00|1.14|1.12|7.014|242.901855|-27.078173|||||||||||55.19|3.16|-3.57|0
HD 147018|b|44.23600000||||||6.963|245.750610|-61.688763|||||||||||42.68|1.66|-1.80|0
HD 147513|b|528.40000000|||5883.00||1.11|4.405|246.005371|-39.192982|||||||||||12.87|0.14|-0.14|0
HD 148156|b|1027.00000000|||6308.00|1.21|1.22|6.688|247.072006|-46.317623|||||||||||53.05|2.75|-3.07|0
HD 149026|b|2.87589110|2454456.787610|0.1350000|6160.00|1.54|1.34|7.118|247.623413|38.347309|9.113|0.303|-0.280|6.010000|43.300|116.95700|4.13200|-4.44900|0.05416|0.5710|78.86|4.62|-5.24|1
HD 149143|b|4.07200000|||5884.00|1.49|1.21|6.759|248.212708|2.084832|||||149.600||||||63.49|4.04|-4.63|0
HD 150706|b|5894.00000000|||5961.00|0.96|1.17|5.890|247.823273|79.789772|||||31.100||||||27.23|0.41|-0.42|0
HD 152581|b|689.00000000||||||6.673|253.431595|11.973746|||||36.600||||||182.82|31.76|-48.67|0
HD 153950|b|499.40000000|||6076.00|1.34|1.12|6.313|256.128632|-43.309769|||||||||||51.87|3.18|-3.63|0
HD 154672|b|163.90000000||||||7.013|257.520477|-56.449268|||||||||||65.79|4.48|-5.18|0
HD 154857|b|408.60000000|||5605.00|1.76|1.72|5.938|257.815521|-56.680798|||||48.300||||||68.54|4.02|-4.56|0
HD 155358|b|194.30000000||||||6.158|257.394226|33.355854|||||||||||43.40|1.26|-1.34|0
HD 155358|c|391.90000000||||||6.158|257.394226|33.355854|||||||||||43.40|1.26|-1.34|0
HD 156411|b|842.20000000|||5900.00|2.16|1.25|5.563|259.964172|-48.549320|||||14.000||||||55.10|2.41|-2.64|0
Kepler-225|c|18.79423400|2455010.793500|0.1366000|3682.00|0.48||14.032|292.193984|47.457096|1.840|0.100|-0.100|||||||0.3200||||1
Kepler-226|b|3.94099700|2454969.093370|0.1082000|5571.00|0.80|0.86|14.114|292.376129|47.880989|1.550|0.620|-0.620|||||||0.1500||||1
Kepler-226|d|8.10904400|2454965.803330|0.1541000|5571.00|0.80|0.86|14.114|292.376129|47.880989|1.220|0.490|-0.490|||||||0.0600||||1
Kepler-227|b|9.48801500|2455003.538990|0.1297000|5854.00|1.09||14.082|291.934236|48.141651|3.110|1.570|-1.570|||||||0.8200||||1
Kepler-227|c|54.41869400|2454995.510380|0.1880000|5854.00|1.09||14.082|291.934236|48.141651|3.040|1.530|-1.530|||||||0.0700||||1
Kepler-228|c|4.13444400|2455005.976780|0.1301000|6043.00|1.01||14.528|296.286142|48.224667|2.700|1.240|-1.240|||||||0.1500||||1
Kepler-228|d|11.09428600|2455004.201230|0.1913000|6043.00|1.01||14.528|296.286142|48.224667|4.040|1.850|-1.850|||||||0.4600||||1
Kepler-229|b|6.25297200|2455004.298840|0.1100000|5120.00|0.73||14.363|286.999471|48.375797|2.200|0.780|-0.780|||||||0.1100||||1
Kepler-229|d|41.19491200|2454998.023650|0.2092000|5120.00|0.73||14.363|286.999471|48.375797|3.850|1.380|-1.380|||||||0.8000||||1
Kepler-230|b|32.62555500|2455027.137420|0.2410000|5588.00|0.82||13.824|285.718538|48.505859|4.260|2.170|-2.170|||||||0.9100||||1
Kepler-230|c|91.77324200|2455026.830730|0.2514000|5588.00|0.82||13.824|285.718538|48.505859|2.040|1.040|-1.040|||||||0.0300||||1
Kepler-231|c|19.27156600|2455019.769070|0.1337000|3767.00|0.49|0.58|13.405|293.973353|50.531914|1.930|0.190|-0.190|||||||0.8700||||1
Kepler-232|b|4.43122200|2455004.015510|0.1322000|5847.00|0.97||14.179|295.816158|51.121742|3.080|1.470|-1.470|||||||0.3500||||1
Kepler-232|c|11.37934900|2454966.850180|0.1088000|5847.00|0.97||14.179|295.816158|51.121742|3.830|1.860|-1.860|||||||0.9200||||1
Kepler-233|b|8.47238200|2455007.162120|0.1124000|5360.00|0.76||14.006|296.366522|51.319523|2.430|0.660|-0.660|||||||0.0800||||1
Kepler-234|b|2.71150600|2455003.035130|0.1323000|6224.00|1.11||14.387|291.653519|38.494659|3.700|1.660|-1.660|||||||0.8500||||1
Kepler-234|c|7.21205000|2455005.816640|0.1683000|6224.00|1.11||14.387|291.653519|38.494659|3.510|1.560|-1.560|||||||0.1600||||1
Kepler-235|b|3.34022200|2455004.977870|0.0802000|4255.00|0.55|0.59|13.952|286.079103|39.278313|2.230|0.100|-0.100|||||||0.3700||||1
Kepler-235|d|20.06054800|2454980.461490|0.1380000|4255.00|0.55|0.59|13.952|286.079103|39.278313|2.050|0.100|-0.100|||||||0.1100||||1
Kepler-235|e|46.18366900|2454998.239320|0.2014000|4255.00|0.55|0.59|13.952|286.079103|39.278313|2.220|0.290|-0.290|||||||0.6800||||1
Kepler-236|b|8.29561100|2454968.792070|0.0553000|3750.00|0.51|0.56|13.224|283.866378|39.898092|1.570|0.120|-0.120|||||||0.6700||||1
Kepler-237|b|4.71510600|2454967.959920|0.0980000|4861.00|0.72|0.70|13.749|283.221387|40.421834|1.410|0.750|-0.750|||||||0.1900||||1
K2-4|b|10.00329000|2456815.521200||4197.00|0.60|0.63|12.367|174.745640|-3.905585|2.370|0.400|-0.400|27.790000||||||||||1
K2-5|b|5.73491000|2456808.864000||4102.00|0.52|0.53|12.449|169.303502|-1.877976|1.920|0.230|-0.230|20.990000||||||||||1
K2-5|c|10.93406000|2456814.594700||4102.00|0.52|0.53|12.449|169.303502|-1.877976|1.920|0.200|-0.200|32.270000||||||||||1
K2-6|b|30.94191000|2456827.501400||5850.00|0.96|0.97|11.440|178.192260|-1.198477|2.500|0.880|-0.880|50.270000||||||||||1
K2-7|b|28.67992000|2456824.615500||5772.00|0.96|0.97|11.952|167.093771|-1.065755|2.670|0.560|-0.560|40.290000||||||||||1
Kepler-244|b|4.31179200|2455006.575680|0.1140000|5554.00|0.80||14.306|287.242680|42.301369|2.760|1.160|-1.160|||||||0.5200||||1
Kepler-244|d|20.05040100|2455021.087180|0.1877000|5554.00|0.80||14.306|287.242680|42.301369|2.310|0.970|-0.970|||||||0.1100||||1
Kepler-245|b|7.49019000|2455007.949190|0.1168000|5100.00|0.80|0.80|14.121|291.638965|42.436317|2.570|0.180|-0.180|||||||0.2000||||1
Kepler-245|c|17.46081200|2454970.264410|0.0935000|5100.00|0.80|0.80|14.121|291.638965|42.436317|2.180|0.170|-0.170|||||||0.2000||||1
Kepler-245|d|36.27710800|2455034.277970|0.2002000|5100.00|0.80|0.80|14.121|291.638965|42.436317|3.030|0.210|-0.210|||||||0.1800||||1
Kepler-246|c|11.18716100|2454970.181720|0.1317000|5206.00|0.83|0.86|13.587|296.483427|42.663429|1.500|0.760|-0.760|||||||0.0400||||1
Kepler-247|b|3.33616000|2454968.312900|0.0865000|5100.00|0.77||13.597|288.642531|43.039291|1.640|0.460|-0.460|||||||0.1400||||1
Kepler-247|c|9.43945200|2455010.185360|0.1207000|5100.00|0.77||13.597|288.642531|43.039291|4.090|1.140|-1.140|||||||0.1400||||1
Kepler-248|b|6.30820500|2455007.046570|0.1253000|5190.00|0.83||13.911|293.061384|43.581356|3.020|0.360|-0.360|||||||0.3800||||1
Kepler-248|c|16.23949400|2455008.569010|0.1679000|5190.00|0.83||13.911|293.061384|43.581356|4.070|0.490|-0.490|||||||0.0800||||1
Kepler-249|b|3.30653900|2454967.371000|0.0736000|3568.00|0.48||12.836|296.985068|43.658524|1.090|0.050|-0.050|||||||0.2600||||1
Kepler-249|d|15.36845900|2454980.388890|0.1124000|3568.00|0.48||12.836|296.985068|43.658524|1.570|0.140|-0.140|||||||0.9000||||1
Kepler-250|b|4.14814100|2454966.390950|0.1001000|5160.00|0.81|0.80|14.000|289.594765|44.141953|1.130|0.680|-0.680|||||||0.7500||||1
Kepler-250|c|7.15680400|2455007.136280|0.1070000|5160.00|0.81|0.80|14.000|289.594765|44.141953|2.280|1.310|-1.310|||||||0.0500||||1
Kepler-251|b|4.79093600|2454969.311480|0.1127000|5526.00|0.89|0.91|13.960|296.566237|44.105865|1.330|0.240|-0.240|||||||0.2500||||1
Kepler-251|c|16.51404300|2455009.116320|0.1712000|5526.00|0.89|0.91|13.960|296.566237|44.105865|2.770|0.490|-0.490|||||||0.2000||||1
Kepler-251|d|30.13300100|2455023.383220|0.2050000|5526.00|0.89|0.91|13.960|296.566237|44.105865|2.770|0.490|-0.490|||||||0.3000||||1
Kepler-251|e|99.64016100|2455031.693120|0.1817000|5526.00|0.89|0.91|13.960|296.566237|44.105865|2.770|0.490|-0.490|||||||0.2300||||1
Kepler-252|c|10.84846300|2455004.804320|0.1240000|4208.00|0.55|0.52|13.240|295.579345|44.545963|2.150|0.130|-0.130|||||||0.1700||||1
Kepler-253|b|3.78398600|2454966.280360|0.0805000|5208.00|0.79||14.055|291.841992|44.858089|1.630|0.670|-0.670|||||||0.2700||||1
Kepler-253|c|10.28195100|2455008.339820|0.1465000|5208.00|0.79||14.055|291.841992|44.858089|2.650|1.110|-1.110|||||||0.4900||||1
Kepler-254|b|5.82666200|2455006.010390|0.1263000|5957.00|0.91||14.675|288.164701|45.816504|3.870|1.850|-1.850|||||||0.7400||||1
Kepler-254|c|12.41218300|2454975.539380|0.1401000|5957.00|0.91||14.675|288.164701|45.816504|2.150|1.030|-1.030|||||||0.0500||||1
Kepler-254|d|18.74647700|2454980.129090|0.1650000|5957.00|0.91||14.675|288.164701|45.816504|2.500|1.190|-1.190|||||||0.1500||||1
Kepler-255|c|9.94604700|2455004.700160|0.1408000|5573.00|0.93|0.97|14.227|296.064233|45.976841|2.990|1.180|-1.180|||||||0.3300||||1
Kepler-256|b|1.62049300|2454965.067760|0.0934000|5551.00|1.30|1.02|13.824|292.580445|46.097389|1.590|0.390|-0.390|||||||0.0700||||1
CoRoT-13|b|4.03519000|2454790.809100|0.1308000|5945.00|1.01|1.09|13.710|102.721137|-5.086445|9.920|0.157|-0.157|10.810000|157.800|415.70400|20.97600|-20.97600|0.09090|0.3740|1060.00|100.00|-100.00|1
CoRoT-14|b|1.51214000|2454787.669400|0.0693000|6035.00|1.21|1.13|14.321|103.424211|-5.536037|12.220|0.780|-0.780|4.780000|1230.000|2415.40000|190.70000|-190.70000|0.09250|0.8600|1340.00|110.00|-110.00|1
CoRoT-16|b|5.35227000|2454923.913800|0.0996000|5650.00|1.19|1.10|13.496|278.524691|-6.002595|13.110|1.790|-1.570|11.200000|61.960|170.03200|27.01400|-26.37900|0.10100|0.8250|840.00|90.00|-90.00|1
CoRoT-18|b|1.90006930|2455321.724120|0.0995000|5440.00|1.00|0.95|13.441|98.172410|-0.031586|14.680|2.020|-2.020|6.350000|590.000|1102.82000|120.77000|-120.77000|0.13410|0.4000|870.00|90.00|-90.00|1
CoRoT-19|b|3.89713000|2455257.441020|0.1958000|6090.00|1.65|1.21|12.324|97.033582|-0.170681|14.460|0.340|-0.340|6.700000|126.000|352.78000|19.07000|-19.07000|0.07860|0.2400|770.00|160.00|-160.00|1
CoRoT-22|b|9.75598000|2454598.420140|0.1872000|5939.00|1.14|1.10|12.414|280.667115|6.219136|4.880|0.170|-0.390|17.300000|3.700|12.20000|14.00000|-8.80000|0.03927|0.0120|592.00|25.00|-42.00|1
CoRoT-23|b|3.63130000|2455308.939000|0.1620000|5900.00|1.61|1.14|12.944|279.782615|4.357806|11.770|1.460|-1.460|6.850000|377.000|889.90000|95.30000|-95.30000|0.06710|0.5600|600.00|50.00|-50.00|1
CoRoT-24|c|11.75900000|2454795.380300|0.2000000|4950.00|0.86|0.91|13.595|101.922547|-3.719301|5.000|0.500|-0.500|18.000000|8.300|28.00000|11.00000|-11.00000|0.05000|0.3000|600.00|70.00|-70.00|1
CoRoT-25|b|4.86069000|2454576.215600|0.0800000|6040.00|1.19|1.09|13.300|280.629662|6.513829|12.110|3.400|-1.120|10.200000|29.000|85.81000|12.71000|-12.71000|0.08500|0.9400|1000.00|85.00|-25.00|1
CoRoT-27|b|3.57532000|2455748.684000|0.1154000|5900.00|1.08|1.05|13.571|278.495813|5.538462|11.287|0.493|-0.493|9.480000|1326.000|3302.11000|174.80000|-174.80000|0.09900|0.5400||||1
CoRoT-28|b|5.20851000|2455755.846600|0.2375000|5150.00|1.78|1.01|11.601|278.688338|5.573730|10.705|0.740|-0.740|7.290000|56.400|153.82972|27.65121|-27.65121|0.05510|0.2400|560.00|70.00|-70.00|1
CoRoT-29|b|2.85057000|2455753.115000|0.0912500|5260.00|0.90|0.97|13.565|278.902103|6.479651|10.088|1.793|-1.793|9.220000|125.000|270.15550|63.56600|-63.56600|0.10280|0.4300|765.00|50.00|-50.00|1
GJ 86|b|15.76491000|||5151.00||0.77|4.785|32.608059|-50.823723|||||376.700||||||10.91|0.07|-0.07|0
HAT-P-19|b|4.00877800|2455091.534170|0.1182000|4990.00|0.82|0.84|11.095|9.516742|34.711575|12.689|0.807|-0.807|12.240000|42.000|92.80200|5.72100|-5.72100|0.14180|0.4040|215.00|15.00|-15.00|1
HAT-P-20|b|2.87531700|2455080.926610|0.0770000|4595.00|0.69|0.76|9.276|111.916469|24.336630|9.718|0.370|-0.370|11.170000|1246.000|2302.89900|59.43200|-59.43200|0.12840|0.6310|70.00|3.00|-3.00|1
HAT-P-21|b|4.12448100|2454996.413120|0.1530000|5588.00|1.10|0.95|10.503|171.274955|41.027954|11.478|1.031|-1.031|9.600000|548.300|1291.28900|51.16800|-51.16800|0.09500|0.5460|254.00|19.00|-19.00|1
HAT-P-22|b|3.21222000|2454930.220010|0.1196000|5302.00|1.04|0.92|8.293|155.681719|50.128345|12.106|0.650|-0.650|8.550000|313.300|682.35200|19.38700|-19.38700|0.10650|0.4660|82.00|3.00|-3.00|1
HAT-P-23|b|1.21288287|2454852.265990||5885.00|1.09|1.10|11.103|306.123854|16.762152|13.720|0.410|-0.410|4.545900|368.500|658.00000|38.00000|-38.00000|0.11616||393.00|25.00|-25.00|1
