pl_hostname|pl_letter|pl_orbper|pl_tranmid|pl_trandur|st_teff|st_rad|st_mass|st_j|ra|dec|pl_rade|pl_radeerr1|pl_radeerr2|pl_ratdor|pl_rvamp|pl_masse|pl_masseerr1|pl_masseerr2|pl_ratror|pl_imppar|st_dist|st_disterr1|st_disterr2|pl_tranflag
Kepler-1148|b|1.10446351|2454965.320760|0.0439460|5054.00|0.77|0.81|13.800|290.953557|45.719536|1.690|0.100|-0.090||||||0.01998||682.00|38.36|-38.56|1
Kepler-1150|b|2.78786839|2454966.904340|0.0843830|4754.00|0.72|0.76|12.789|296.724492|49.532715|1.020|0.060|-0.060||||||0.01280||373.00|16.41|-18.27|1
Kepler-1151|b|65.64784240|2455006.305170|0.1838300|5470.00|0.85|0.88|13.610|292.247793|47.878452|2.220|0.240|-0.170||||||0.02373||763.00|76.61|-59.72|1
Kepler-1152|b|1.64680191|2454965.060600|0.0523380|3964.00|0.53|0.55|12.495|290.434033|44.107651|0.870|0.050|-0.060||||||0.01545||184.00|14.69|-12.88|1
Kepler-1154|b|5.18561420|2454965.320890|0.1698300|6327.00|1.43|1.26|13.706|297.477127|39.877247|2.340|1.060|-0.490||||||0.01496||1531.00|690.96|-336.46|1
Kepler-1154|c|8.45808312|2454970.059300|0.1278300|6327.00|1.43|1.26|13.706|297.477127|39.877247|2.360|0.950|-0.490||||||0.01493||1531.00|690.96|-336.46|1
Kepler-1155|b|33.46974300|2454973.151010|0.1880400|5842.00|1.03|1.03|13.587|288.820587|39.522827|2.030|0.450|-0.200||||||0.01803||987.00|210.08|-106.90|1
Kepler-1156|b|11.89520511|2454965.889940|0.1460000|5778.00|1.00|1.00|13.050|288.924024|46.057632|1.320|0.140|-0.090||||||0.01208||759.00|70.51|-48.89|1
Kepler-1158|b|13.53962930|2454976.151640|0.1807500|6203.00|1.95|1.41|12.548|292.233946|41.575213|2.340|0.460|-0.460||||||0.01060||1258.00|238.25|-242.69|1
Kepler-1159|b|22.70816791|2454966.721720|0.1513800|6217.00|1.28|1.19|13.473|294.266335|45.204315|2.370|1.030|-0.370||||||0.01681||1238.00|516.67|-206.73|1
Kepler-1160|b|7.97034958|2454969.557530|0.1152710|5519.00|0.89|0.92|14.579|287.879384|43.364075|2.140|0.280|-0.140||||||0.02200||1293.00|159.46|-83.89|1
Kepler-1161|b|10.71252541|2454970.166180|0.1134130|4253.00|0.57|0.59|13.875|299.077103|45.440640|2.130|0.500|-0.130||||||0.03413||428.00|24.95|-29.91|1
Kepler-682|b|12.61190667|2455013.892444|0.2151500|5559.00|0.89|0.92|13.942|289.112222|51.737381|7.370|0.770|-0.500||||||0.07636||951.00|101.45|-67.82|1
Kepler-683|b|2.53918318|2455002.674140|0.0992900|5703.00|0.95|0.96|13.812|291.439982|37.905656|1.970|0.340|-0.170||||||0.01886||976.00|166.50|-94.05|1
Kepler-684|b|6.77030201|2455003.576970|0.0808250|5493.00|0.86|0.89|14.318|290.870517|38.273635|3.360|0.300|-0.300||||||0.03595||1066.00|97.73|-92.81|1
Kepler-685|b|1.62552220|2455003.826671|0.0994937|5963.00|1.16|1.11|13.656|293.871930|38.422949|10.580|3.060|-1.190||||||0.08438||1145.00|327.07|-137.21|1
Kepler-686|b|1.59474546|2455003.648322|0.0815040|5649.00|0.92|0.94|14.350|285.213807|39.027485|12.150|1.970|-1.010||||||0.12069||1203.00|199.22|-107.40|1
Kepler-687|b|20.50586978|2455014.434740|0.1691750|4841.00|0.73|0.77|13.842|289.315452|39.153285|3.520|0.160|-0.200||||||0.04357||628.00|29.20|-34.61|1
Kepler-688|b|3.89593684|2455003.527525|0.0974540|5715.00|0.96|0.98|14.364|294.655242|39.308366|9.760|1.760|-0.970||||||0.09287||1247.00|225.58|-135.14|1
Kepler-689|b|22.36656079|2455008.455080|0.2146200|5518.00|0.88|0.91|14.236|294.710624|39.521744|2.890|0.350|-0.230||||||0.02990||1044.00|124.63|-86.65|1
Kepler-690|b|7.74809437|2455007.997431|0.1484620|5913.00|1.16|1.11|14.412|294.489906|39.771446|5.950|1.830|-0.750||||||0.04716||1653.00|508.70|-208.66|1
Kepler-691|b|8.11437900|2455009.339250|0.0940800|3715.00|0.50|0.53|13.405|288.812003|40.033398|2.090|0.090|-0.090||||||0.03767||239.00|12.27|-12.57|1
Kepler-692|b|21.81293494|2455007.011290|0.1828790|5440.00|0.86|0.90|14.204|294.776840|40.153738|3.110|0.370|-0.230||||||0.03323||1000.00|114.51|-80.82|1
Kepler-693|b|15.37563332|2455006.613288|0.1361370|4881.00|0.72|0.76|14.877|283.253557|40.358196|10.180|0.500|-0.770||||||0.12858||1002.00|54.76|-65.87|1
Kepler-694|b|6.36584161|2455004.135430|0.1237380|5700.00|0.95|0.97|13.882|291.149507|40.420518|2.800|0.520|-0.220||||||0.02731||1023.00|149.86|-80.34|1
Kepler-695|b|3.04033042|2455002.949006|0.0766420|5181.00|0.80|0.84|13.514|299.316097|40.822362|9.210|0.710|-0.560||||||0.10615||620.00|54.31|-42.99|1
Kepler-696|b|4.19042557|2455004.441249|0.1183460|5903.00|1.08|1.06|14.069|293.496610|41.137592|6.140|1.630|-0.700||||||0.05157||1285.00|338.27|-156.75|1
Kepler-697|b|3.70987065|2455004.987861|0.1290000|5513.00|0.88|0.92|14.306|283.864390|41.346458|4.130|0.550|-0.310||||||0.04260||1091.00|146.18|-87.95|1
Kepler-698|b|16.32976218|2455010.295110|0.2655400|5612.00|0.91|0.94|14.255|288.509997|41.301769|3.680|0.450|-0.450||||||0.03701||1135.00|140.38|-91.57|1
Kepler-699|b|27.80756293|2455019.713532|0.1752420|5330.00|0.78|0.81|14.236|296.888201|41.396091|14.110|1.390|-1.210||||||0.16738||888.00|92.94|-83.75|1
Kepler-700|b|80.87206390|2455036.896960|0.4630800|5692.00|0.96|0.98|13.935|287.154300|41.565788|5.990|0.910|-0.500||||||0.05673||1061.00|161.82|-86.23|1
Kepler-701|b|10.35533177|2455003.936850|0.1428170|5343.00|0.84|0.88|13.656|288.994182|41.633278|2.840|0.220|-0.450||||||0.03078||755.00|60.84|-47.36|1
Kepler-702|b|10.52629406|2455009.522503|0.1050500|5419.00|0.86|0.90|13.968|293.878112|41.661770|9.170|0.840|-0.580||||||0.09819||892.00|87.19|-60.27|1
Kepler-703|b|4.58352176|2455002.973823|0.1131200|6185.00|1.27|1.18|13.981|299.186861|41.742682|8.200|3.710|-1.390||||||0.05941||1482.00|656.01|-269.87|1
Kepler-704|b|3.76182115|2455004.903710|0.1412750|5616.00|0.96|0.97|13.955|283.316391|41.837120|2.610|0.600|-0.430||||||0.02499||1054.00|239.57|-91.31|1
Kepler-705|b|56.05605380|2455034.165610|0.1914600|3722.00|0.51|0.53|13.446|289.508502|41.812107|2.110|0.100|-0.080||||||0.03825||251.00|10.74|-11.45|1
Kepler-706|b|41.40831347|2455028.787445|0.2092900|5394.00|0.84|0.87|13.805|291.760406|41.944077|13.170|1.190|-0.880||||||0.14357||810.00|74.95|-58.76|1
Kepler-707|b|2.23749275|2455003.817450|0.0760040|5099.00|0.76|0.80|13.604|290.007570|42.116459|1.330|0.090|-0.100||||||0.01635||626.00|37.89|-46.24|1
Kepler-708|b|3.16789194|2455005.148586|0.0911460|5692.00|0.96|0.97|14.320|293.816466|42.212498|2.930|0.640|-0.280||||||0.02792||1241.00|278.70|-119.36|1
Kepler-709|b|16.08524954|2455013.280780|0.1485630|5071.00|0.77|0.80|13.753|292.105207|42.380318|2.920|0.180|-0.190||||||0.03533||668.00|41.44|-45.96|1
HIP 8541|b|1560.20000000|||4670.00|7.83|1.17|6.012|27.526375|-54.464962|||||87.400||||||168.63|17.35|-17.35|0
HIP 74890|b|822.30000000|||4850.00|5.77|1.74|5.286|229.572205|-41.420570|||||36.500||||||91.49|5.27|-5.27|0
Kepler-953|c|9.10967112|2454966.067240|0.2209210|5416.00|0.99|0.95|10.770|288.971662|44.624531|1.190|0.110|-0.090||||||0.01065||240.00|20.99|-17.50|1
Kepler-1275|b|3.65691115|2454967.953970|0.0880800|6296.00|1.36|1.23|13.400|293.500497|44.932457|1.480|0.650|-0.270||||||0.01003||1280.00|556.04|-237.51|1
Kepler-1276|b|12.57200950|2454976.081760|0.1965400|6188.00|1.21|1.14|11.923|287.857010|40.547181|1.190|0.200|-0.110||||||0.00925||587.00|67.02|-48.86|1
Kepler-1277|b|40.83650120|2454985.875100|0.2060000|5578.00|0.92|0.94|12.873|295.102413|40.572396|1.600|0.290|-0.110||||||0.01584||606.00|40.99|-34.03|1
Kepler-1278|b|3.23941344|2454966.984430|0.1105800|6074.00|1.16|1.11|12.625|282.956935|42.825619|1.010|0.310|-0.120||||||0.00819||743.00|223.95|-88.31|1
Kepler-1279|b|23.47741010|2454978.350730|0.3029600|6221.00|1.33|1.21|12.901|288.095635|40.365964|1.750|0.880|-0.270||||||0.01180||1017.00|454.91|-153.53|1
Kepler-1280|b|66.55790570|2455014.323680|0.4332900|6227.00|1.32|1.20|12.966|293.573935|45.384541|1.870|0.830|-0.290||||||0.01338||1006.00|454.89|-161.67|1
Kepler-1281|b|3.11602791|2454966.854460|0.0795400|5353.00|0.83|0.87|14.477|295.354457|48.515404|1.640|0.130|-0.140||||||0.01801||1090.00|80.37|-74.13|1
Kepler-1282|b|2.13194651|2454966.653790|0.0757460|5504.00|0.89|0.92|14.318|290.176173|46.698338|1.550|0.210|-0.110||||||0.01567||1126.00|146.46|-77.10|1
Kepler-1283|b|12.94609780|2454972.421400|0.3992900|6175.00|1.25|1.16|13.920|295.462337|40.776969|1.910|0.790|-0.310||||||0.01367||1452.00|589.71|-245.76|1
Kepler-1284|b|0.66407381|2454966.403270|0.0459130|5123.00|0.79|0.84|14.162|291.279002|47.687649|1.210|0.100|-0.070||||||0.01354||852.00|50.63|-48.34|1
Kepler-1285|b|14.79674580|2454975.737730|0.2349200|6170.00|1.28|1.20|10.785|281.835355|44.155926|0.970|0.100|-0.080||||||0.00747||364.00|35.76|-26.37|1
Kepler-1286|b|11.25402929|2454969.889020|0.1949600|5753.00|0.98|1.00|14.017|280.258382|43.835766|2.150|0.450|-0.180||||||0.01994||1150.00|236.63|-90.45|1
Kepler-1287|b|11.47685909|2454972.629860|0.1125800|5715.00|0.94|0.96|13.925|289.134661|47.062996|1.540|0.220|-0.130||||||0.01454||1027.00|142.05|-83.16|1
Kepler-1288|b|2.76122421|2454964.610130|0.1525800|6132.00|1.29|1.20|12.239|285.713488|41.605873|1.120|0.470|-0.160||||||0.00772||715.00|288.80|-99.54|1
Kepler-1289|b|7.99019627|2454965.271830|0.1364200|6080.00|1.17|1.10|13.439|296.388807|41.040571|1.520|0.490|-0.240||||||0.01221||1059.00|348.88|-180.86|1
Kepler-1290|b|4.69500134|2454966.939990|0.1234600|5660.00|0.93|0.95|14.505|290.685249|43.859638|1.420|0.210|-0.130||||||0.01448||1321.00|181.91|-106.70|1
Kepler-1291|b|8.63043276|2454972.582500|0.1304600|5216.00|0.80|0.84|14.412|289.377032|40.001151|1.660|0.100|-0.180||||||0.01876||982.00|65.31|-62.48|1
Kepler-1292|b|3.27646405|2454964.979340|0.0946700|5556.00|0.93|0.95|14.679|284.905720|43.949169|1.820|0.290|-0.140||||||0.01801||1406.00|219.64|-102.48|1
Kepler-1293|b|5.57654784|2454969.427710|0.1560400|6241.00|1.28|1.18|12.412|290.025921|48.335949|0.970|0.420|-0.150||||||0.00712||770.00|330.20|-115.71|1
Kepler-1294|b|115.68622580|2455079.987670|0.1927100|5776.00|0.97|0.99|14.021|291.268101|44.488194|3.190|0.540|-0.310||||||0.02982||1120.00|189.56|-110.33|1
Kepler-1295|b|3.81371974|2454965.571030|0.0835400|5486.00|0.89|0.92|14.563|291.397864|45.588559|1.550|0.200|-0.120||||||0.01648||1257.00|142.81|-84.25|1
Kepler-1296|b|8.38398650|2454967.411750|0.2080000|5359.00|0.83|0.87|13.292|292.125189|41.407814|0.910|0.090|-0.060||||||0.00972||631.00|53.03|-41.84|1
Kepler-1297|b|1.68189002|2454966.081750|0.1250000|5818.00|0.99|0.99|13.684|289.956501|47.020393|0.970|0.160|-0.090||||||0.00865||996.00|163.95|-94.27|1
Kepler-1298|b|7.12811928|2454969.883050|0.2339200|6339.00|2.00|1.45|10.415|284.422735|49.106224|1.310|0.230|-0.230||||||0.00621||498.00|83.99|-84.79|1
Kepler-80|e|4.64489000|2455696.915000||4540.00|0.68|0.73|12.954|296.112564|39.978779|1.600|0.080|-0.070|||4.13000|0.81000|-0.95000|||357.00|||1
Kepler-82|b|26.44400000|||5428.00|0.94|0.85|13.879|292.873390|42.966137|4.000|1.820|-1.820|||||||||||1
Kepler-83|b|9.77000000|||4648.00|0.59|0.66|13.737|282.232525|43.665627|2.830|0.410|-0.410|||||||||||1
Kepler-84|c|12.88300000|||6031.00|1.17|1.00|13.583|298.252049|40.496077|2.360|0.110|-0.110|||||||||||1
Kepler-85|b|8.30600000|||5436.00|0.89|0.92|13.552|290.973429|45.290318|1.970|0.100|-0.100|||||||||||1
Kepler-87|b|114.73635000|||5600.00|1.82|1.10|13.389|297.916877|46.965130|13.490|0.550|-0.550|57.400000||324.20000|8.80000|-8.80000|0.06855|0.7270||||1
Kepler-92|c|26.72300000|||5883.00|1.70|1.21|10.747|289.086058|41.562941|2.600|0.080|-0.080|||6.10000|1.80000|-1.80000||||||1
Kepler-94|c|820.30000000|||4781.00|0.76|0.81|11.181|281.194747|47.497148|||||262.700|3126.00000|200.00000|-200.00000||||||0
Kepler-97|b|2.58664000|2455004.841210||5779.00|0.98|0.94|11.744|287.326624|48.673431|1.480|0.130|-0.130||1.650|3.51000|1.90000|-1.90000|0.01380|0.4100||||1
Kepler-98|b|1.54168000|2455003.543280||5539.00|1.11|0.99|11.672|285.661662|37.964506|1.990|0.220|-0.220||1.820|3.55000|1.60000|-1.60000|0.01638|0.5600||||1
MOA-2007-BLG-192L|b||||||0.06||272.015825|-27.150075||||||3.30000|4.90000|-1.60000|||1000.00|400.00|-400.00|0
MOA-2009-BLG-387L|b|1982.00000000|||||0.19||268.461625|-33.990333||||||813.64480|1318.99450|-502.17140|||5690.00|2180.00|-2190.00|0
MOA-bin-1L|b||||||0.75||261.792500|-29.793972||||||1175.90000|667.40000|-667.40000|||5100.00|1200.00|-1900.00|0
NGC 2682 YBP 1514|b|5.11800000|||5725.00||0.96|13.474|132.753193|11.886530|||||50.060|||||||||0
NN Ser|d|2883.50000000|||57000.00||0.54|16.907|238.233879|12.912411||||||731.00000|158.90000|-158.90000|||500.00|||0
OGLE-2005-BLG-390L|b|3285.00000000|||||0.22||268.579958|-30.377306||||||5.50000|5.50000|-2.70000|||6600.00|1000.00|-1000.00|0
OGLE-2007-BLG-368L|b||||||0.64||269.108167|-32.237417||||||20.00000|7.00000|-8.00000|||5900.00|900.00|-1400.00|0
OGLE-2011-BLG-0265L|b||||||0.21||269.448833|-27.394528||||||279.68000|85.81000|-57.21000|||4380.00|510.00|-450.00|0
OGLE-2012-BLG-0358L|b||||||0.02||265.694875|-24.261000||||||587.96000|60.39000|-60.39000|||1760.00|130.00|-130.00|0
OGLE-2013-BLG-0341L B|b||||||0.15||268.031208|-29.846111||||||2.32000|0.27000|-0.27000|||1161.00|93.00|-93.00|0
OGLE-TR-10|b|3.10127800|||5950.00|1.17|1.14||267.867708|-29.876361|14.011|1.569|-1.345|||197.04600|44.49400|-44.49400||||||1
OGLE-TR-182|b|3.97910000|2454270.572000||5924.00|1.14|1.14|15.453|167.327963|-61.095257|12.666|2.690|-0.897|||320.99500|47.67200|-47.67200||||||1
PH1|b|138.31700000|2455074.490000||6407.00|1.73|1.53|12.714|298.215108|39.955104|6.180|0.170|-0.170|22.143500||169.00000|||0.03268||1000.00|||1
POTS-1|b|3.16062960|2454231.654880||4400.00|0.59|0.69|15.171|203.608877|-66.581116|10.548|0.404|-0.527||407.000|734.16000|244.72000|-244.72000|0.16432|0.4590|1200.00|600.00|-600.00|1
PSR B1257+12|d|98.21140000|||||||195.014903|12.682353||||||3.90000|0.20000|-0.20000|||600.00|100.00|-100.00|0
Pr0201|b|4.42640000|||6174.00|1.17|1.23|9.463|130.432596|20.226891|||||58.100|||||||||0
Kepler-1163|b|6.11786898|2454966.616090|0.1446000|6302.00|1.35|1.22|11.253|290.235843|50.030087|1.030|0.170|-0.110||||||0.00726||487.00|80.62|-49.10|1
Kepler-1164|b|3.97599768|2454966.621340|0.0892120|5183.00|0.79|0.85|12.719|287.529634|38.894513|1.120|0.040|-0.070||||||0.01345||447.00|14.44|-15.12|1
Kepler-1165|b|9.47852200|2454973.166620|0.2592900|6080.00|1.18|1.13|13.362|286.971267|44.708302|1.550|0.500|-0.190||||||0.01210||1081.00|357.39|-136.44|1
Kepler-1167|b|1.00393374|2454965.097310|0.0606750|4971.00|0.75|0.79|14.327|298.302714|47.694023|1.710|0.120|-0.120||||||0.02103||811.00|46.83|-53.51|1
Kepler-1168|b|55.82265390|2455002.036410|0.2288800|5157.00|0.82|0.87|14.146|287.297694|47.455437|2.500|0.180|-0.130||||||0.02752||911.00|53.53|-41.60|1
Kepler-1169|b|6.11009134|2454969.913000|0.1019600|6191.00|1.23|1.24|11.719|294.911573|46.491463|0.940|0.060|-0.060||||||0.00732||538.00|27.31|-25.34|1
Kepler-1170|b|9.98969327|2454966.761490|0.1543300|5069.00|0.76|0.80|14.458|292.168580|43.779675|2.410|0.190|-0.170||||||0.02931||911.00|63.34|-63.01|1
Kepler-1172|b|26.02044230|2454987.524680|0.2017000|5558.00|0.89|0.92|14.625|290.474507|37.766598|3.200|0.400|-0.280||||||0.03320||1292.00|161.33|-111.76|1
Kepler-1173|b|0.76985360|2454965.521420|0.0428170|5252.00|0.82|0.86|12.416|293.131095|45.663548|0.890|0.230|-0.070||||||0.01014||402.00|30.79|-23.46|1
Kepler-1174|b|6.89225223|2454965.464300|0.1023170|5936.00|1.04|1.04|13.151|281.831445|42.298916|1.590|0.310|-0.160||||||0.01379||829.00|160.61|-82.44|1
Kepler-1175|b|37.94563000|2454967.782670|0.1677100|5453.00|0.86|0.90|14.628|289.142702|46.812897|2.990|0.270|-0.230||||||0.03184||1244.00|105.20|-90.11|1
Kepler-1177|b|106.24754700|2454968.745100|0.5695000|5712.00|0.97|0.98|13.350|286.671437|49.406288|1.900|0.160|-0.120||||||0.01824||829.00|63.80|-45.66|1
Kepler-1178|b|31.80634000|2454983.664300|0.1580800|4990.00|0.75|0.80|12.323|288.456062|45.802124|1.070|0.060|-0.080||||||0.01278||336.00|16.88|-19.94|1
Kepler-1179|b|2.68505749|2454965.604110|0.0426210|5212.00|0.81|0.84|12.699|284.097640|47.810638|1.320|0.090|-0.080||||||0.01485||454.00|28.58|-26.79|1
Kepler-1181|b|4.89337519|2454966.643310|0.1381700|6176.00|1.30|1.17|12.606|289.747314|39.523468|1.570|0.650|-0.260||||||0.01088||867.00|349.46|-141.95|1
Kepler-1182|b|11.17394617|2454967.704080|0.1425400|5924.00|1.05|1.04|14.110|296.307949|43.821350|2.410|0.600|-0.500||||||0.02056||1258.00|321.54|-168.43|1
Kepler-1183|b|28.50571890|2454965.920180|0.2605000|5765.00|0.99|1.00|14.493|292.232425|38.892222|2.820|0.520|-0.300||||||0.02557||1378.00|250.12|-149.30|1
Kepler-1184|b|53.59910440|2454980.428850|0.2775800|5983.00|1.07|1.05|13.866|291.282055|46.965996|2.680|0.600|-0.300||||||0.02282||1193.00|223.61|-126.19|1
Kepler-1186|b|16.07677615|2454976.387640|0.0932100|5635.00|0.93|0.95|14.144|288.479641|47.101768|2.230|0.360|-0.220||||||0.02222||1112.00|176.25|-82.20|1
Kepler-1187|b|18.87064068|2454976.955210|0.1353170|5975.00|1.09|1.06|13.507|286.892005|38.318556|2.610|0.510|-0.280||||||0.02244||1029.00|198.53|-117.21|1
Kepler-1188|b|17.13695430|2454974.013710|0.2652500|5913.00|1.06|1.04|13.921|283.103838|43.148045|2.080|0.490|-0.220||||||0.01825||1202.00|283.49|-125.26|1
Kepler-1189|b|3.78858982|2454967.622700|0.1455000|6012.00|1.16|1.11|13.066|298.426343|47.946785|1.770|0.520|-0.480||||||0.01400||883.00|257.83|-123.03|1
Kepler-1190|b|10.45843441|2454970.650220|0.1292500|4730.00|0.72|0.76|12.862|284.999621|49.479977|1.330|0.050|-0.110||||||0.01672||384.00|14.62|-19.49|1
Kepler-1191|b|5.60014851|2454968.961630|0.1167420|5308.00|0.81|0.85|14.081|291.657776|48.009315|1.510|0.130|-0.110||||||0.01703||876.00|70.68|-65.65|1
Kepler-1192|b|25.20347870|2454970.562180|0.1896700|5438.00|0.83|0.86|14.493|282.140566|43.896580|2.360|0.240|-0.220||||||0.02557||1108.00|105.34|-101.40|1
Kepler-1193|b|2.83265213|2454964.826310|0.0993500|5908.00|1.21|1.08|12.425|288.144759|51.275627|1.320|0.210|-0.170||||||0.00991||695.00|106.86|-84.07|1
Kepler-1194|b|16.22371307|2454969.027050|0.1042500|5590.00|0.92|0.94|12.901|291.699538|38.145265|1.510|0.120|-0.090||||||0.01510||616.00|41.34|-33.73|1
Kepler-1195|b|8.49642241|2454971.735170|0.0932210|4965.00|0.71|0.74|14.442|284.351087|40.852979|2.080|0.190|-0.170||||||0.02723||812.00|62.81|-68.99|1
Kepler-245|e|3.21982106|2454966.003100|0.0881540|5100.00|0.80|0.80|14.121|291.638965|42.436317|1.750|0.080|-0.060||||||0.02012|||||1
Kepler-711|b|23.58914398|2455006.821120|0.1983000|5222.00|0.80|0.84|13.697|297.460015|42.839924|3.410|0.340|-0.630||||||0.03895||664.00|76.22|-56.76|1
Kepler-712|b|21.02247699|2455040.677070|0.1704420|5148.00|0.78|0.84|14.399|294.909734|42.935261|3.410|0.140|-0.110||||||0.03982||944.00|31.55|-31.79|1
Kepler-712|c|226.89047000|2455040.360310|0.3135400|5148.00|0.78|0.84|14.399|294.909734|42.935261|4.850|0.260|-0.410||||||0.05718||944.00|31.55|-31.79|1
Kepler-713|b|7.41114100|2455008.346580|0.1035500|5785.00|0.99|0.98|13.802|295.651502|43.029831|2.480|0.500|-0.290||||||0.02320||1003.00|209.52|-127.60|1
Kepler-715|b|10.00652995|2455009.968800|0.2174200|5871.00|1.04|1.04|13.984|283.630767|43.379398|3.750|0.830|-0.500||||||0.03268||1214.00|266.32|-120.49|1
Kepler-716|b|10.37168453|2455005.617960|0.1269960|5099.00|0.78|0.83|13.670|290.393214|43.363899|2.900|0.350|-0.170||||||0.03400||675.00|37.17|-38.11|1
Kepler-717|b|4.40840023|2455005.189300|0.2055400|5485.00|0.85|0.88|14.430|292.965535|43.346390|2.420|0.250|-0.350||||||0.02605||1126.00|119.93|-85.06|1
Kepler-719|b|5.00731778|2455006.433852|0.1759290|5777.00|0.98|0.99|14.572|295.536136|43.884453|8.520|1.830|-0.900||||||0.08011||1427.00|313.69|-169.25|1
Kepler-720|b|4.70832654|2455004.446520|0.1322729|5618.00|0.92|0.95|13.785|298.635649|44.170944|8.410|1.610|-0.800||||||0.08400||880.00|191.51|-93.94|1
Kepler-721|b|5.39202539|2455004.727421|0.1242100|5075.00|0.78|0.82|14.187|284.430506|44.480534|2.640|0.140|-0.140||||||0.03147||848.00|42.02|-43.00|1
Kepler-722|b|4.09357325|2455004.009870|0.0952330|5863.00|1.05|1.03|14.261|290.263285|44.556450|2.630|0.710|-0.290||||||0.02252||1375.00|364.25|-157.69|1
Kepler-723|b|4.08227507|2455002.637529|0.1349150|5539.00|0.89|0.92|13.949|284.830468|44.658142|12.190|1.580|-0.790||||||0.12470||965.00|125.65|-67.84|1
Kepler-724|b|3.31494634|2455004.313373|0.0711210|5437.00|0.86|0.90|13.873|293.454838|44.792797|3.290|0.400|-0.230||||||0.03524||862.00|109.41|-64.79|1
Kepler-725|b|39.64317811|2455039.596256|0.2694290|5363.00|0.84|0.88|13.685|283.977492|44.811562|10.630|0.850|-0.590||||||0.11563||778.00|61.40|-47.19|1
Kepler-726|b|21.80451088|2455023.497750|0.1413790|5452.00|0.85|0.88|13.810|291.717311|44.887306|3.260|0.320|-0.350||||||0.03461||838.00|85.17|-66.83|1
Kepler-728|b|5.74347727|2455007.898320|0.1438630|5660.00|0.93|0.95|14.384|291.092356|45.115528|3.340|0.450|-0.260||||||0.03321||1236.00|169.29|-102.09|1
Kepler-729|b|3.16635371|2455003.965873|0.1376620|5633.00|0.91|0.94|14.471|286.360112|45.414295|3.580|0.420|-0.250||||||0.03638||1271.00|152.30|-92.13|1
Kepler-730|b|6.49168426|2455007.633477|0.1798500|5726.00|1.01|1.00|14.471|285.554804|45.578857|9.210|2.550|-0.810||||||0.08351||1455.00|405.92|-130.20|1
Kepler-731|b|3.85560355|2455003.678886|0.1337371|5849.00|1.06|1.03|14.126|296.393174|45.568558|13.880|3.180|-1.520||||||0.12025||1311.00|302.36|-153.48|1
Kepler-732|c|0.89304124|2454967.540277|0.0460080|3631.00|0.46|0.49|12.596|283.732021|45.958771|1.270|0.070|-0.100||||||0.02547||150.00|11.13|-13.53|1
Kepler-733|b|20.83424726|2455009.585690|0.1697830|5418.00|0.86|0.90|14.141|293.018285|45.914692|2.820|0.460|-0.190||||||0.02989||980.00|89.42|-63.68|1
Kepler-255|d|1.04562266|2454966.918210|0.0761210|5573.00|0.93|0.97|14.227|296.064233|45.976841|1.320|0.140|-0.100||||||0.01409|||||1
Kepler-734|b|6.10485286|2455002.573341|0.1948300|5326.00|0.78|0.85|13.107|297.045638|46.027363|3.560|0.140|-0.130||||||0.04224||553.00|23.23|-22.51|1
Kepler-736|b|3.60147201|2455004.990990|0.1050800|5217.00|0.81|0.86|14.385|285.391321|46.180939|2.930|0.170|-0.530||||||0.03281||1007.00|60.06|-55.57|1
Kepler-737|b|28.59915399|2455022.925790|0.1526330|3813.00|0.48|0.51|12.910|291.862847|46.429256|1.960|0.110|-0.110||||||0.03745||195.00|14.08|-12.73|1
Kepler-738|b|24.58721573|2455006.703850|0.1611210|5327.00|0.82|0.86|14.311|287.569664|46.567859|2.500|0.200|-0.170||||||0.02823||992.00|72.65|-70.33|1
Kepler-739|b|12.53248465|2455003.764970|0.1670750|5601.00|0.90|0.93|14.265|290.067985|46.579140|3.320|0.490|-0.290||||||0.03416||1128.00|146.14|-88.80|1
Kepler-1299|b|19.94008740|2454975.349940|0.1776300|5609.00|0.91|0.94|14.644|286.150155|37.411377|2.980|0.660|-0.420||||||0.02998||1352.00|196.30|-103.91|1
